measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",2,Percent,1992,0.011341407581790917,0.012123054022656671,0.01051835610473765
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",3,Rate,1992,535.7766584364665,561.6336297715193,512.5021160912268
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",1,Number,1993,30122824.208006084,31596144.17046824,28836626.602128424
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",2,Percent,1993,0.011526347491080634,0.012336401977720454,0.010678424885848196
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",3,Rate,1993,540.2743409311414,566.699385482188,517.2054693331688
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",1,Number,1994,30563852.983813226,31805751.429573573,29441001.100430794
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",2,Percent,1994,0.011481707410675468,0.012280663116750901,0.010630892802023399
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",3,Rate,1994,540.9091959573507,562.8879134349108,521.0373260808254
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",1,Number,1995,31143546.465275012,32410452.75730856,29902109.292731404
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",2,Percent,1995,0.01180399712829112,0.01263016560934373,0.010998863929548318
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",3,Rate,1995,544.0812945866658,566.2142914262573,522.3932461577994
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",1,Number,1996,31320834.373189677,32546784.27198732,30226925.310333245
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",2,Percent,1996,0.011894211597487896,0.012722395638739979,0.011076508599249912
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",3,Rate,1996,540.1639264592403,561.306846953839,521.2982025279622
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",1,Number,1999,32626033.29732785,33824543.94215067,31400922.738503706
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",2,Percent,1999,0.01234143043723051,0.01326549554275757,0.011351309537345531
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",3,Rate,1999,541.7011784893255,561.6004602320958,521.3602492857407
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",1,Number,2001,33947565.35656864,35207215.743065946,32654134.26300376
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",2,Percent,2001,0.012825572620772762,0.013690300189584743,0.011787278864705136
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",3,Rate,2001,549.6510706405176,570.0462941653474,528.7088976772918
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",1,Number,2000,33453052.59293327,34722434.809776664,32261409.211053807
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",2,Percent,2000,0.01263789948912241,0.013613573285938527,0.011679960303113943
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",3,Rate,2000,548.5205777606172,569.3342916974157,528.9815262944672
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",1,Number,1997,31557854.051593002,32748241.222831227,30450997.130056836
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",2,Percent,1997,0.012009350095603758,0.012840517249047665,0.01112247011959518
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",3,Rate,1997,537.3308991079043,557.5994448703076,518.484610514881
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",1,Number,1998,32010422.236074902,33135891.087193355,30885690.30059647
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",2,Percent,1998,0.012151440422310034,0.012980151913470832,0.011214817445141755
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",3,Rate,1998,538.1818490724909,557.1040270713115,519.2720606203881
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",1,Number,2006,36633127.92179355,37934084.58538635,35207921.871298045
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",2,Percent,2006,0.013921359891271143,0.015042527473205464,0.012732161445776652
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",3,Rate,2006,555.997668889814,575.7428807600231,534.3666674788827
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",1,Number,2004,35964498.04488776,37329120.68946664,34520833.73400814
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",2,Percent,2004,0.013494314293255186,0.014511668081449287,0.012413390491069331
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",3,Rate,2004,560.3367810100407,581.5979775100543,537.8440935879129
